center_idx,angle,deviation
5,56.27313071379876,60.29192046327925
5,141.25238036758557,24.68732919050757
5,103.56743980020693,12.997611376871077
5,151.75405766645721,35.18900648937921
5,141.25238036758557,24.68732919050757
5,56.27313071379876,60.29192046327925
5,103.56743980020693,12.997611376871077
5,111.58339869799025,4.9816524790877565
5,128.93449297165287,12.369441794574868
5,108.31348208532447,8.251569091753538
5,102.23775903928299,14.327292137795013
5,108.31348208532447,8.251569091753538
5,65.55596222938004,51.00908894769796
5,63.18926070651646,53.37579047056155
6,133.88726769721856,17.322216520140557
6,133.88726769721856,17.322216520140557
6,103.89166608322687,12.673385093851138
6,103.89166608322687,12.673385093851138
6,170.2310513736808,53.666000196602795
6,76.16920915047685,40.39584202660116
6,76.16920915047685,40.39584202660116
6,69.52311889717305,47.041932279904955
6,126.75762069053899,10.192569513460981
6,93.3300260337168,23.2350251433612
6,93.3300260337168,23.2350251433612
6,87.79833495448453,28.766716222593473
6,47.36862738932512,69.19642378775288
6,91.00825974506057,25.556791432017434
6,49.47021736078209,67.09483381629592
6,136.0022964946515,19.437245317573485
6,57.982617186873554,58.58243399020445
6,115.2538228976209,1.3112282794570973
6,55.088330546054586,61.47672063102342
6,53.08311446807124,63.48193670900677
6,132.34213807548835,15.777086898410346
6,91.00825974506057,25.556791432017434
6,47.36862738932512,69.19642378775288
6,49.47021736078209,67.09483381629592
6,57.982617186873554,58.58243399020445
6,136.0022964946515,19.437245317573485
6,115.2538228976209,1.3112282794570973
6,55.088330546054586,61.47672063102342
6,132.34213807548835,15.777086898410346
6,53.08311446807124,63.48193670900677
6,60.14165572198631,56.42339545509169
6,84.51810541991993,32.04694575715807
6,102.00327757561253,14.561773601465475
6,45.972856274185716,70.59219490289229
6,149.64269333543893,33.07764215836093
6,35.92349690371045,80.64155427336755
6,81.3858836708573,35.17916750622071
6,140.44501298514362,23.879961808065616
6,84.51810541991993,32.04694575715807
6,45.972856274185716,70.59219490289229
6,102.00327757561253,14.561773601465475
6,149.64269333543893,33.07764215836093
6,35.92349690371045,80.64155427336755
6,140.44501298514362,23.879961808065616
6,81.3858836708573,35.17916750622071
6,107.27733477803537,9.287716399042637
6,107.27733477803537,9.287716399042637
6,100.70793247650772,15.857118700570282
6,63.011327935780244,53.55372324129776
6,82.90700178179829,33.65804939527972
6,82.90700178179829,33.65804939527972
6,128.58973630672946,12.02468512965146
6,104.79839265614937,11.76665852092863
6,81.55272986788498,35.01232130919303
6,169.4396431359879,52.87459195890989
6,47.72169473499013,68.84335644208787
6,104.79839265614937,11.76665852092863
6,81.55272986788498,35.01232130919303
6,47.72169473499013,68.84335644208787
6,169.4396431359879,52.87459195890989
6,163.71926041228795,47.15420923520995
6,69.79512099932062,46.76993017775739
6,69.79512099932062,46.76993017775739
6,106.14020678583948,10.424844391238523
6,106.14020678583948,10.424844391238523
6,133.51013129702244,16.945080119944436
7,37.90388956618532,78.66116161089269
7,126.24372438403671,9.678673206958706
7,126.24372438403671,9.678673206958706
7,72.3661824505134,44.1988687265646
7,72.3661824505134,44.1988687265646
7,116.97811461381445,0.41306343673645074
7,116.97811461381445,0.41306343673645074
7,66.04388864069992,50.521162536378085
7,66.04388864069992,50.521162536378085
7,117.1959570896776,0.6309059125996015
7,58.30961708962812,58.255434087449885
7,103.62472944491651,12.940321732161493
7,103.62472944491651,12.940321732161493
7,58.71295919103631,57.85209198604169
7,58.71295919103631,57.85209198604169
7,131.54317621182747,14.978125034749468
7,131.54317621182747,14.978125034749468
7,76.61300337145579,39.952047805622215
7,76.61300337145579,39.952047805622215
7,79.29206752349228,37.272983653585726
7,26.890378060693806,89.6746731163842
7,91.04832123038963,25.516729946688372
7,127.20047633790969,10.635425160831687
7,53.88316668386276,62.68188449321524
7,116.5170008402269,0.04805033685110516
7,52.458625047694554,64.10642612938345
7,69.54730546278373,47.01774571429428
7,159.76581001209232,43.20075883501431
7,52.80259796571861,63.76245321135939
7,76.76557280856208,39.79947836851592
7,53.88316668386276,62.68188449321524
7,127.20047633790969,10.635425160831687
7,52.458625047694554,64.10642612938345
7,116.5170008402269,0.04805033685110516
7,159.76581001209232,43.20075883501431
7,69.54730546278373,47.01774571429428
7,52.80259796571861,63.76245321135939
7,105.42097913517809,11.144072041899918
7,113.58532012615426,2.9797310509237462
7,75.2331001598075,41.3319510172705
7,169.45969293454192,52.894641757463916
7,134.26437704591902,17.699325868841015
7,35.70884622240834,80.85620495466966
7,74.49213544081462,42.07291573626338
7,77.08241005252026,39.482641124557745
7,169.45969293454192,52.894641757463916
7,75.2331001598075,41.3319510172705
7,35.70884622240834,80.85620495466966
7,134.26437704591902,17.699325868841015
7,74.49213544081462,42.07291573626338
7,36.50569671099828,80.05935446607972
7,95.43293158499016,21.132119592087847
7,141.25238036758557,24.68732919050757
7,56.27313071379876,60.29192046327925
7,103.56743980020693,12.997611376871077
7,151.75405766645721,35.18900648937921
7,56.27313071379876,60.29192046327925
7,141.25238036758557,24.68732919050757
7,103.56743980020693,12.997611376871077
7,111.58339869799025,4.9816524790877565
7,128.93449297165287,12.369441794574868
7,108.31348208532447,8.251569091753538
7,65.55596222938004,51.00908894769796
7,108.31348208532447,8.251569091753538
7,102.23775903928299,14.327292137795013
7,63.18926070651646,53.37579047056155
8,69.04724631609105,47.517804860986956
8,125.15833171191935,8.593280534841341
8,80.74932636952246,35.81572480755554
8,117.04138025039015,0.4763290733121437
8,56.321572562326644,60.24347861475136
8,45.00279660839325,71.56225456868475
8,114.49295769630184,2.072093480776161
8,149.24545252235313,32.68040134527513
8,67.64492764787987,48.920123529198136
8,87.303059057689,29.261992119389006
8,86.02773865172853,30.537312525349478
8,80.74932636952246,35.81572480755554
8,125.15833171191935,8.593280534841341
8,56.321572562326644,60.24347861475136
8,117.04138025039015,0.4763290733121437
8,45.00279660839325,71.56225456868475
8,149.24545252235313,32.68040134527513
8,114.49295769630184,2.072093480776161
8,87.303059057689,29.261992119389006
8,67.64492764787987,48.920123529198136
8,86.02773865172853,30.537312525349478
8,81.05956527843584,35.50548589864216
8,76.13306551551634,40.43198566156167
8,156.55792051376,39.99286933668199
8,81.26256455724001,35.30248661983799
8,114.68170138285126,1.8833497942267456
8,84.69700871832438,31.86804245875362
8,156.36345921615188,39.79840803907388
8,122.27254056614115,5.7074893890631415
8,46.10083252275774,70.46421865432026
8,156.55792051376,39.99286933668199
8,76.13306551551634,40.43198566156167
8,81.26256455724001,35.30248661983799
8,84.69700871832438,31.86804245875362
8,114.68170138285126,1.8833497942267456
8,122.27254056614115,5.7074893890631415
8,156.36345921615188,39.79840803907388
8,46.10083252275774,70.46421865432026
8,125.82574438878277,9.260693211704762
8,100.34754256559553,16.217508611482472
8,99.86675303519692,16.698298141881082
8,58.17238843722978,58.39266273984823
8,80.26504673377256,36.30000444330544
